@relation 'testdata-weka.filters.unsupervised.attribute.NumericToNominal-R1,20,21,22'

@attribute Khoa {1,2,3,4,5,6}
@attribute DiemDanhHK1 numeric
@attribute GPAHK1 numeric
@attribute TinChiDangKyHK1 numeric
@attribute GPATichLuyHK1 numeric
@attribute DiemDanhHK2 numeric
@attribute TinChiDangKyHK2 numeric
@attribute GPAHK2 numeric
@attribute GPATichLuyHK2 numeric
@attribute DanToc {Kinh,Khac}
@attribute GioiTinh {Nam,Nu}
@attribute QueQuan {Nam,Trung,Bac}
@attribute HonNhan {Chua,Roi}
@attribute DiemThiDaiHocTong numeric
@attribute DiemThiDaiHocToan numeric
@attribute DiemThiDaiHocLy numeric
@attribute DiemThiDaiHocHoa numeric
@attribute DiemThiDaiHocAnh numeric
@attribute DiemThiTHPT numeric
@attribute NamSinh {1993,1994,1995,1996,1997}
@attribute NamTotNghiepCap3 {2013,2014,2015}
@attribute NamNhapHoc {2015}
@attribute NhanTroCapToanPhanHK1 {Co,Khong}
@attribute NhanTroCapToanPhanHK2 {Co,Khong}
@attribute VayHocPhiHK1 {Co,Khong}
@attribute NhanHocBongHK1 {Co,Khong}
@attribute VayHocPhiHK2 {Co,Khong}
@attribute NhanHocBongHK2 {Co,Khong}
@attribute CoHocTiepKhong {Co,Khong}

@data
4,0.990462,0.832603,22,0.832603,0.829736,20,0.919445,0.873956,Kinh,Nam,Bac,Chua,22,5.75,5.75,0,10.5,40.25,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
3,0.987078,0.90957,22,0.90957,0.928539,15,0.905966,0.908109,Kinh,Nam,Bac,Chua,22.5,5.5,8.5,8.5,0,52,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
4,0.915291,0.949573,22,0.949573,0.850892,18,0.884467,0.920275,Kinh,Nam,Bac,Chua,28.25,9.75,9.75,8.75,0,55.75,1993,2013,2015,Khong,Khong,Co,Khong,Co,Co,Co
4,0.96844,0.852183,22,0.852183,0.944527,22,0.936178,0.894181,Kinh,Nam,Nam,Chua,23.5,8,9,6.5,0,42.5,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
4,0.937009,0.986411,22,0.986411,0.943475,17,0.94185,0.966987,Kinh,Nam,Bac,Chua,22,9.5,7.5,0,5,58.5,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
2,0.930812,0.882269,22,0.882269,0.961701,14,0.835026,0.863897,Kinh,Nam,Bac,Roi,22,5.5,7.75,8.75,0,50,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
6,0.839485,0.844357,22,0.844357,0.867372,17,0.959454,0.894528,Kinh,Nam,Trung,Chua,26.25,8.25,8.25,9.75,0,46.75,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
5,0.913185,0.948945,22,0.948945,0.952178,17,0.953542,0.950949,Kinh,Nam,Nam,Chua,22,9.5,7.75,0,4.75,44,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
3,0.850237,0.983028,22,0.983028,0.850317,20,0.817374,0.904145,Kinh,Nam,Trung,Chua,22,6.75,6.25,0,9,49.75,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
3,0.955804,0.995311,22,0.995311,0.97136,21,0.979272,0.987478,Kinh,Nam,Bac,Chua,22,9.5,9.25,0,3.25,49.25,1995,2013,2015,Khong,Co,Co,Co,Co,Co,Co
5,0.823974,0.902874,22,0.902874,0.876166,19,0.905895,0.904274,Kinh,Nam,Nam,Chua,23,6.25,9,7.75,0,58.75,1995,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
5,0.970049,0.848096,22,0.848096,0.91616,21,0.800591,0.824896,Kinh,Nam,Nam,Chua,22,8.75,10,0,3.25,60,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
5,0.826518,0.889736,22,0.889736,0.843082,22,0.832626,0.861181,Kinh,Nu,Nam,Chua,22,5.75,6.5,0,9.75,41.75,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
1,0.87043,0.838859,22,0.838859,0.940018,21,0.898588,0.868029,Kinh,Nu,Trung,Chua,22,9,8.75,0,4.25,44.75,1995,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
6,0.920496,0.974873,22,0.974873,0.850052,14,0.829758,0.91844,Kinh,Nam,Nam,Chua,25.25,6.25,9.75,9.25,0,43.5,1994,2013,2015,Khong,Khong,Co,Khong,Co,Co,Co
6,0.884875,0.873039,22,0.873039,0.93918,15,0.97555,0.914598,Kinh,Nam,Trung,Chua,25.5,8.5,9.25,7.75,0,58.25,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
3,0.990375,0.956068,22,0.956068,0.904081,18,0.882034,0.922753,Kinh,Nam,Trung,Chua,23.75,8.5,8.5,6.75,0,55.5,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
1,0.956701,0.995365,22,0.995365,0.91122,15,0.896027,0.955093,Kinh,Nu,Trung,Chua,27.25,10,9,8.25,0,50.25,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
2,0.971794,0.897715,22,0.897715,0.984792,22,0.827939,0.862827,Kinh,Nam,Trung,Chua,22,5.25,5.25,11.5,0,52.75,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
4,0.990839,0.972516,22,0.972516,0.802355,17,0.968338,0.970695,Kinh,Nam,Bac,Chua,22,8,9.5,0,4.5,41.25,1995,2015,2015,Co,Co,Co,Co,Co,Co,Co
5,0.90504,0.898035,22,0.898035,0.809657,17,0.921374,0.908208,Kinh,Nam,Nam,Chua,22,6.5,6.5,0,9,57.75,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.906633,0.809149,22,0.809149,0.897215,17,0.977876,0.882697,Kinh,Nu,Bac,Chua,23.75,8.75,8.25,6.75,0,44.75,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
6,0.83206,0.818999,22,0.818999,0.824392,16,0.954964,0.876247,Kinh,Nam,Bac,Chua,22,8.5,6.25,0,7.25,54.25,1995,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
2,0.867678,0.961595,22,0.961595,0.950112,18,0.960554,0.961126,Kinh,Nam,Trung,Chua,22,6.25,7,0,8.75,44.5,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
6,0.80341,0.874268,22,0.874268,0.921883,21,0.980126,0.925966,Kinh,Nam,Bac,Chua,25.25,8.75,7,9.5,0,42.5,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
2,0.900054,0.807905,22,0.807905,0.942452,20,0.822717,0.814958,Kinh,Nam,Bac,Chua,22,9.25,7,0,5.75,49.25,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
1,0.823137,0.94785,22,0.94785,0.995961,18,0.860846,0.908698,Kinh,Nam,Bac,Chua,22,5.5,7.25,9.25,0,54.75,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
6,0.881663,0.886489,22,0.886489,0.95022,20,0.998517,0.939836,Kinh,Nam,Nam,Chua,22,6.75,8,0,7.25,41.25,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
3,0.993113,0.868288,22,0.868288,0.870213,17,0.870655,0.86932,Kinh,Nam,Trung,Chua,24.25,8,7,9.25,0,59.5,1995,2013,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.82506,0.856036,22,0.856036,0.974366,21,0.974946,0.914108,Kinh,Nu,Trung,Chua,22,9.25,6.75,6,0,55.75,1995,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
1,0.921681,0.932762,22,0.932762,0.892761,22,0.860221,0.896491,Kinh,Nam,Trung,Chua,26.25,8.75,8.75,8.75,0,48.75,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
6,0.951183,0.822048,22,0.822048,0.933102,17,0.850894,0.834622,Khac,Nam,Bac,Chua,22,6,7,0,9,60,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
3,0.805437,0.807368,22,0.807368,0.965541,15,0.99439,0.883188,Kinh,Nam,Bac,Chua,22,5.5,8,0,8.5,49.25,1995,2013,2015,Khong,Khong,Co,Khong,Co,Co,Co
4,0.975047,0.844188,22,0.844188,0.887938,14,0.885547,0.860272,Kinh,Nam,Bac,Chua,22,6.75,6.25,0,9,45,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
1,0.874939,0.823549,22,0.823549,0.841474,22,0.935871,0.87971,Kinh,Nam,Nam,Chua,22,9.75,9.5,0,2.75,59.75,1996,2015,2015,Co,Co,Co,Co,Co,Co,Co
6,0.904012,0.88777,22,0.88777,0.994185,14,0.960751,0.916151,Kinh,Nam,Trung,Chua,22,6,7.25,8.75,0,43,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
5,0.890957,0.817634,22,0.817634,0.967788,16,0.98076,0.886319,Kinh,Nam,Trung,Chua,22.25,7.5,7.25,7.5,0,58.25,1995,2013,2015,Khong,Co,Co,Co,Co,Co,Co
4,0.992383,0.871357,22,0.871357,0.885624,16,0.949201,0.904133,Khac,Nam,Bac,Chua,22.25,6.25,9.75,6.25,0,46.5,1995,2015,2015,Co,Co,Co,Khong,Co,Co,Co
1,0.97086,0.994764,22,0.994764,0.81889,18,0.842334,0.926171,Kinh,Nam,Nam,Chua,22,7.75,9.75,0,4.5,57.75,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
5,0.920245,0.892911,22,0.892911,0.959454,15,0.888663,0.891189,Kinh,Nam,Trung,Chua,22,8.75,8,0,5.25,45.75,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
4,0.904381,0.891978,22,0.891978,0.807067,20,0.895472,0.893642,Khac,Nam,Nam,Chua,22,6.5,6.75,0,8.75,44.75,1996,2014,2015,Co,Khong,Co,Khong,Co,Co,Co
6,0.985035,0.850285,22,0.850285,0.874134,20,0.808979,0.830615,Kinh,Nu,Bac,Chua,22,7.5,8.75,0,5.75,57.5,1995,2013,2015,Co,Khong,Co,Co,Co,Co,Co
6,0.864371,0.854388,22,0.854388,0.875554,17,0.88208,0.866459,Kinh,Nam,Bac,Chua,22,5.5,6,0,10.5,44.5,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
3,0.923502,0.908558,22,0.908558,0.90183,14,0.939786,0.920702,Kinh,Nam,Bac,Chua,27,8.75,8.75,9.5,0,50.25,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
3,0.852425,0.94187,22,0.94187,0.983969,19,0.981558,0.960262,Kinh,Nam,Bac,Chua,22,5.25,7,9.75,0,55,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
5,0.89126,0.877236,22,0.877236,0.831092,15,0.886241,0.880887,Kinh,Nam,Trung,Chua,22,5.25,7.25,9.5,0,47.75,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
6,0.952881,0.810785,22,0.810785,0.909402,18,0.844101,0.825777,Kinh,Nu,Nam,Chua,22,9.25,9,0,3.75,42,1996,2015,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.939587,0.922267,22,0.922267,0.931516,22,0.882199,0.902233,Kinh,Nam,Bac,Chua,22.25,10,5.25,7,0,43.5,1995,2013,2015,Co,Khong,Co,Khong,Co,Co,Co
6,0.80985,0.916368,22,0.916368,0.949626,16,0.903997,0.911159,Kinh,Nu,Bac,Chua,26.75,9.25,7.75,9.75,0,52,1996,2014,2015,Co,Khong,Co,Co,Co,Co,Co
6,0.839997,0.847778,22,0.847778,0.858402,18,0.902856,0.872563,Kinh,Nam,Bac,Chua,22,9.75,5,7.25,0,44.25,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
6,0.893579,0.900807,22,0.900807,0.975519,16,0.94523,0.919511,Kinh,Nam,Bac,Chua,22,6.5,6.75,0,8.75,59.75,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
5,0.896592,0.955708,22,0.955708,0.878678,14,0.911156,0.938382,Kinh,Nu,Bac,Chua,22,9,6.25,0,6.75,53.5,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
4,0.990892,0.836131,22,0.836131,0.971002,21,0.863828,0.849657,Kinh,Nam,Nam,Chua,22,8.25,8.25,5.5,0,59.25,1995,2013,2015,Khong,Khong,Co,Khong,Co,Co,Co
4,0.809799,0.920115,22,0.920115,0.830726,16,0.97638,0.943805,Kinh,Nam,Trung,Chua,22,6.25,5.25,10.5,0,59.25,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
2,0.986176,0.928791,22,0.928791,0.868812,17,0.968562,0.946127,Kinh,Nam,Bac,Chua,22,7.75,6.25,8,0,45.5,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
6,0.818703,0.932736,22,0.932736,0.872826,17,0.971222,0.949512,Khac,Nu,Nam,Chua,22,7,8.5,0,6.5,53.25,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
5,0.935098,0.843091,22,0.843091,0.818591,14,0.825768,0.836354,Kinh,Nu,Trung,Chua,22,9.25,5.25,0,7.5,46.5,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.946459,0.938754,22,0.938754,0.828567,17,0.821151,0.887491,Kinh,Nam,Trung,Chua,22,7.25,7.5,0,7.25,49,1996,2014,2015,Khong,Khong,Co,Co,Co,Co,Co
2,0.819903,0.80777,22,0.80777,0.998267,14,0.815603,0.810816,Kinh,Nam,Trung,Chua,22,7.75,6.75,7.5,0,51.75,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
2,0.867246,0.962603,22,0.962603,0.806698,16,0.837366,0.909872,Kinh,Nam,Trung,Chua,22,10,5.75,0,6.25,44.5,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
5,0.857518,0.809512,22,0.809512,0.842432,19,0.801119,0.805622,Kinh,Nam,Nam,Chua,24.5,5.5,9.5,9.5,0,54.75,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
3,0.845438,0.982725,22,0.982725,0.891651,19,0.892219,0.940783,Khac,Nam,Bac,Chua,23.5,8.75,7.5,7.25,0,41.5,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
4,0.898023,0.940239,22,0.940239,0.874061,20,0.936563,0.938488,Kinh,Nam,Trung,Chua,25.75,7,9,9.75,0,55.75,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
3,0.805505,0.914916,22,0.914916,0.880289,15,0.957513,0.932185,Kinh,Nam,Bac,Chua,22,9.5,5.25,0,7.25,59.5,1996,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
4,0.965005,0.83775,22,0.83775,0.884682,22,0.805611,0.821681,Kinh,Nam,Trung,Chua,22,9.75,9,0,3.25,47.5,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
1,0.859284,0.972804,22,0.972804,0.979739,18,0.998151,0.98421,Kinh,Nam,Nam,Chua,22,5.5,8,0,8.5,59,1996,2014,2015,Co,Khong,Co,Co,Co,Co,Co
3,0.821932,0.970067,22,0.970067,0.809002,20,0.991841,0.980435,Kinh,Nam,Bac,Chua,22,6,8,0,8,47.25,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
4,0.886197,0.827952,22,0.827952,0.90168,18,0.868267,0.846093,Kinh,Nam,Nam,Chua,22,7,8.25,6.75,0,47.75,1995,2013,2015,Khong,Khong,Co,Khong,Co,Co,Co
1,0.976759,0.889122,22,0.889122,0.849275,21,0.898197,0.893554,Kinh,Nam,Trung,Chua,22,5.75,5.25,11,0,40.75,1996,2014,2015,Co,Khong,Co,Co,Co,Co,Co
2,0.859347,0.907772,22,0.907772,0.839106,18,0.859142,0.885889,Kinh,Nam,Bac,Chua,22,8.75,5.5,0,7.75,40.25,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
3,0.98879,0.865882,22,0.865882,0.957653,18,0.930764,0.895079,Kinh,Nam,Bac,Chua,22,6.5,7.5,0,8,47.25,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
1,0.993143,0.982411,22,0.982411,0.954976,17,0.930779,0.959904,Kinh,Nam,Bac,Chua,22,7.25,6.25,0,8.5,42.5,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
4,0.915974,0.964747,22,0.964747,0.980201,17,0.9693,0.966732,Kinh,Nam,Trung,Chua,22,10,6.25,0,5.75,51.5,1996,2015,2015,Co,Khong,Co,Co,Co,Co,Co
5,0.873304,0.8004,22,0.8004,0.899503,15,0.921813,0.849622,Kinh,Nam,Nam,Chua,22,5.25,8.5,0,8.25,50,1995,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
5,0.851223,0.970479,22,0.970479,0.825778,21,0.960379,0.965547,Kinh,Nam,Bac,Chua,22,5.5,5.75,0,10.75,59,1995,2015,2015,Khong,Co,Co,Co,Co,Co,Co
3,0.848297,0.884597,22,0.884597,0.902759,20,0.864505,0.875029,Kinh,Nu,Bac,Chua,22,5.75,9.25,0,7,45.5,1995,2015,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.934077,0.818049,22,0.818049,0.931512,15,0.956635,0.874233,Kinh,Nu,Trung,Chua,29.5,9.75,9.75,10,0,51.5,1995,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
2,0.820448,0.90381,22,0.90381,0.824504,15,0.966544,0.929243,Kinh,Nam,Nam,Chua,23.5,7,8,8.5,0,59.25,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
3,0.837073,0.981702,22,0.981702,0.961371,21,0.892813,0.938291,Kinh,Nam,Bac,Roi,22,5.25,5.75,11,0,57,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
1,0.915976,0.854142,22,0.854142,0.831854,21,0.898398,0.875756,Kinh,Nu,Bac,Chua,22,5.75,8.75,0,7.5,42,1996,2014,2015,Khong,Co,Co,Co,Co,Co,Co
5,0.974729,0.91586,22,0.91586,0.876233,20,0.81495,0.867808,Kinh,Nam,Bac,Chua,22,8,8,0,6,52.5,1996,2014,2015,Co,Co,Co,Co,Co,Co,Co
5,0.960869,0.976032,22,0.976032,0.864904,22,0.913578,0.944805,Kinh,Nam,Nam,Roi,22,7.5,9.25,0,5.25,55.25,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
2,0.811503,0.986325,22,0.986325,0.987501,22,0.880453,0.933389,Kinh,Nu,Nam,Chua,22,9.5,6.25,0,6.25,56.5,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
1,0.870973,0.908643,22,0.908643,0.889131,21,0.958593,0.933037,Kinh,Nam,Nam,Chua,26.5,7.5,9,10,0,42.25,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
3,0.894245,0.9521,22,0.9521,0.922284,18,0.918501,0.93698,Kinh,Nam,Bac,Roi,28.25,9.75,9.75,8.75,0,59.75,1995,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
6,0.8767,0.870909,22,0.870909,0.86328,14,0.814036,0.848792,Kinh,Nam,Trung,Chua,24.5,8.5,7.25,8.75,0,49,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
6,0.879057,0.952004,22,0.952004,0.920001,21,0.929484,0.941006,Kinh,Nu,Nam,Chua,22,6.5,8.25,0,7.25,59.25,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
6,0.99408,0.893239,22,0.893239,0.966286,20,0.808733,0.852998,Kinh,Nu,Trung,Chua,22,6.5,8.75,0,6.75,42,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
2,0.977685,0.836613,22,0.836613,0.994354,16,0.854617,0.844194,Kinh,Nam,Bac,Chua,22,6.5,9,0,6.5,57.75,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
6,0.800266,0.986726,22,0.986726,0.806732,15,0.830098,0.923228,Kinh,Nu,Trung,Chua,22,9.25,7.75,0,5,56.5,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
4,0.948549,0.894868,22,0.894868,0.861372,22,0.812144,0.853506,Khac,Nam,Trung,Chua,25,7.75,7.5,9.75,0,56.5,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
2,0.801445,0.852823,22,0.852823,0.835182,16,0.969507,0.901954,Kinh,Nam,Nam,Chua,22,9,5,8,0,49.25,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
5,0.998313,0.908934,22,0.908934,0.983375,14,0.83491,0.880147,Kinh,Nu,Trung,Chua,22,7,6,9,0,45.75,1995,2013,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.91254,0.973362,22,0.973362,0.875584,16,0.812569,0.905659,Khac,Nam,Bac,Chua,22,7.25,9.25,0,5.5,52.25,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
6,0.94485,0.840437,22,0.840437,0.941494,15,0.998835,0.904652,Kinh,Nam,Nam,Chua,22,7.5,5.75,0,8.75,48.75,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
2,0.853335,0.993912,22,0.993912,0.960452,14,0.895076,0.955475,Kinh,Nam,Bac,Chua,22,8,5.75,8.25,0,48.5,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
4,0.877513,0.913516,22,0.913516,0.932464,22,0.989405,0.951461,Kinh,Nam,Nam,Chua,22,7.75,5.75,0,8.5,51.5,1996,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
3,0.874707,0.874483,22,0.874483,0.918195,17,0.845781,0.861972,Kinh,Nu,Trung,Chua,22,9.25,7.5,0,5.25,44.75,1995,2015,2015,Co,Co,Co,Khong,Co,Co,Co
6,0.81014,0.988962,22,0.988962,0.819686,15,0.917739,0.960088,Kinh,Nam,Bac,Chua,22,5,8,0,9,46.25,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
6,0.805889,0.996032,22,0.996032,0.905515,14,0.968592,0.985361,Khac,Nam,Trung,Chua,22.5,8,8,6.5,0,59,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
4,0.980516,0.906625,22,0.906625,0.971683,19,0.912937,0.90955,Khac,Nam,Trung,Chua,23.25,9.75,6.25,7.25,0,51.75,1996,2014,2015,Co,Co,Co,Khong,Co,Co,Co
1,0.843181,0.86129,22,0.86129,0.8583,22,0.863535,0.862413,Kinh,Nam,Trung,Chua,22,6,6.25,0,9.75,45.25,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.91713,0.828713,22,0.828713,0.943726,14,0.95033,0.876008,Kinh,Nam,Nam,Chua,22,7.75,5.25,9,0,52.25,1996,2014,2015,Khong,Co,Co,Khong,Co,Co,Co
5,0.857665,0.880834,22,0.880834,0.854586,16,0.881962,0.881309,Khac,Nu,Nam,Chua,22,9.25,8.5,0,4.25,53.75,1996,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
6,0.889554,0.936594,22,0.936594,0.910023,17,0.924378,0.931269,Kinh,Nu,Bac,Chua,22,10,7,0,5,52.5,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
5,0.830965,0.933586,22,0.933586,0.803615,15,0.996059,0.958913,Kinh,Nam,Trung,Chua,22.5,5.75,7.5,9.25,0,48.25,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
4,0.895403,0.998572,22,0.998572,0.843338,19,0.997236,0.997953,Kinh,Nam,Nam,Chua,22,7.75,6.75,0,7.5,51.25,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
1,0.94217,0.873598,22,0.873598,0.870293,19,0.928336,0.898965,Kinh,Nam,Bac,Chua,22,5.25,7.5,0,9.25,56.25,1996,2014,2015,Khong,Co,Co,Co,Co,Co,Co
3,0.802068,0.926787,22,0.926787,0.829283,20,0.983144,0.953624,Kinh,Nam,Nam,Chua,22,6.5,9.25,0,6.25,50.25,1995,2013,2015,Co,Khong,Co,Khong,Co,Co,Co
3,0.912129,0.873483,22,0.873483,0.803571,17,0.853079,0.864589,Kinh,Nam,Nam,Chua,22,6.25,7.75,0,8,53.5,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
1,0.914783,0.998936,22,0.998936,0.805492,16,0.94822,0.977582,Kinh,Nam,Bac,Chua,22,8,7.5,0,6.5,53.25,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
1,0.883356,0.977926,22,0.977926,0.821712,15,0.893738,0.943796,Kinh,Nam,Trung,Chua,22,9.25,5,7.75,0,57.75,1995,2015,2015,Co,Co,Co,Khong,Co,Co,Co
3,0.904168,0.8054,22,0.8054,0.899886,19,0.998321,0.894802,Kinh,Nam,Trung,Chua,22,6.5,6.75,0,8.75,59.5,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
2,0.814957,0.936601,22,0.936601,0.899584,21,0.969961,0.952893,Kinh,Nu,Nam,Chua,22,8.25,7.25,0,6.5,45.5,1995,2013,2015,Khong,Co,Co,Co,Co,Co,Co
4,0.947105,0.851638,22,0.851638,0.869033,20,0.928486,0.888232,Kinh,Nam,Nam,Chua,22,8.75,6.25,7,0,58,1995,2013,2015,Khong,Khong,Co,Khong,Co,Co,Co
5,0.956445,0.947262,22,0.947262,0.829006,21,0.861488,0.905373,Kinh,Nam,Trung,Chua,22,7.25,5.5,9.25,0,40.25,1996,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
4,0.982357,0.957424,22,0.957424,0.923766,22,0.909293,0.933359,Kinh,Nam,Trung,Chua,22,9.25,5.25,0,7.5,49.25,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.808758,0.920829,22,0.920829,0.969302,17,0.920255,0.920579,Kinh,Nam,Bac,Chua,23.5,8.75,8,6.75,0,51.25,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
5,0.949893,0.951849,22,0.951849,0.947517,22,0.881537,0.916693,Kinh,Nam,Trung,Chua,24.5,9.25,7.25,8,0,44,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
5,0.900251,0.971598,22,0.971598,0.83649,22,0.869196,0.920397,Kinh,Nam,Trung,Chua,23.5,7.75,8.75,7,0,40.25,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
2,0.93151,0.867722,22,0.867722,0.988616,18,0.836932,0.853867,Kinh,Nam,Bac,Chua,23.25,6.75,7.5,9,0,59.5,1994,2013,2015,Khong,Khong,Co,Khong,Co,Co,Co
2,0.912236,0.990426,22,0.990426,0.839718,21,0.906025,0.949207,Kinh,Nam,Nam,Chua,22,8.25,8.75,0,5,59,1996,2015,2015,Co,Co,Co,Co,Co,Co,Co
1,0.86915,0.912218,22,0.912218,0.849506,14,0.925483,0.917377,Kinh,Nam,Trung,Chua,22,9,5.75,0,7.25,48,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
2,0.960415,0.883943,22,0.883943,0.997811,16,0.910308,0.895044,Kinh,Nam,Bac,Chua,22,5.25,5.5,11.25,0,46.5,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
3,0.989413,0.810898,22,0.810898,0.825332,21,0.886249,0.847697,Kinh,Nam,Bac,Chua,24.25,8.5,9.25,6.5,0,50.75,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
1,0.896338,0.910875,22,0.910875,0.862455,14,0.896677,0.905354,Kinh,Nam,Nam,Chua,22,9,7.5,0,5.5,46.75,1996,2014,2015,Khong,Co,Co,Co,Co,Co,Co
5,0.942827,0.889236,22,0.889236,0.855662,17,0.813262,0.856119,Kinh,Nam,Nam,Chua,22,8.25,8,0,5.75,41.5,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
4,0.868119,0.83112,22,0.83112,0.986096,14,0.8508,0.838774,Kinh,Nam,Trung,Chua,22,5,7,10,0,41,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
4,0.88044,0.880548,22,0.880548,0.933025,19,0.880367,0.880464,Kinh,Nam,Bac,Chua,26,8.5,8.75,8.75,0,53.5,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
