@relation 'balanced1-weka.filters.unsupervised.attribute.NumericToNominal-R1,20,21,22'

@attribute Khoa {1,2,3,4,5,6}
@attribute DiemDanhHK1 numeric
@attribute GPAHK1 numeric
@attribute TinChiDangKyHK1 numeric
@attribute GPATichLuyHK1 numeric
@attribute DiemDanhHK2 numeric
@attribute TinChiDangKyHK2 numeric
@attribute GPAHK2 numeric
@attribute GPATichLuyHK2 numeric
@attribute DanToc {Kinh,Khac}
@attribute GioiTinh {Nu,Nam}
@attribute QueQuan {Bac,Nam,Trung}
@attribute HonNhan {Chua,Roi}
@attribute DiemThiDaiHocTong numeric
@attribute DiemThiDaiHocToan numeric
@attribute DiemThiDaiHocLy numeric
@attribute DiemThiDaiHocHoa numeric
@attribute DiemThiDaiHocAnh numeric
@attribute DiemThiTHPT numeric
@attribute NamSinh {1988,1989,1990,1991,1992,1993,1994,1995,1996}
@attribute NamTotNghiepCap3 {2008,2009,2010,2011,2012,2013,2014}
@attribute NamNhapHoc {2010,2011,2012,2013,2014}
@attribute NhanTroCapToanPhanHK1 {Khong,Co}
@attribute NhanTroCapToanPhanHK2 {Khong,Co}
@attribute VayHocPhiHK1 {Co,Khong}
@attribute NhanHocBongHK1 {Khong,Co}
@attribute VayHocPhiHK2 {Co,Khong}
@attribute NhanHocBongHK2 {Co,Khong}
@attribute CoHocTiepKhong {Co,Khong}

@data
6,0.815666,0.94815,22,0.94815,0.98764,22,0.809667,0.878908,Kinh,Nam,Bac,Chua,22,9,5.5,7.5,0,41.25,1990,2010,2011,Co,Khong,Co,Co,Co,Co,Co
5,0.673487,0.748278,22,0.748278,0.597899,20,0.625597,0.689859,Kinh,Nam,Bac,Chua,19,6.5,7.75,0,4.75,58.25,1992,2010,2010,Khong,Khong,Co,Khong,Co,Co,Co
3,0.964387,0.88554,22,0.88554,0.92145,21,0.92762,0.906091,Kinh,Nam,Bac,Chua,21,7.75,7,6.25,0,51.75,1993,2011,2011,Co,Co,Co,Khong,Co,Co,Co
2,0.64584,0.690413,22,0.690413,0.773434,17,0.51773,0.615141,Kinh,Nam,Bac,Chua,20.25,5.75,7.25,0,7.25,41.25,1994,2012,2012,Co,Khong,Co,Co,Co,Co,Co
4,0.812944,0.906346,22,0.906346,0.946111,15,0.872413,0.89259,Kinh,Nam,Trung,Chua,27,9.75,9.5,7.75,0,54.25,1994,2012,2013,Co,Khong,Co,Co,Co,Co,Co
3,0.986145,0.889053,22,0.889053,0.801927,17,0.974297,0.926211,Kinh,Nu,Nam,Chua,20.25,7.75,7.5,0,5,59.75,1993,2011,2012,Co,Co,Co,Khong,Co,Co,Co
1,0.920334,0.853508,22,0.853508,0.872549,14,0.920004,0.879368,Kinh,Nu,Bac,Chua,19,7.75,7.25,0,4,44.75,1992,2010,2010,Co,Co,Co,Khong,Co,Co,Co
1,0.57138,0.676044,22,0.676044,0.511164,21,0.606665,0.642161,Kinh,Nu,Bac,Chua,20.25,7.5,8.25,0,4.5,50.25,1994,2012,2012,Co,Co,Co,Co,Co,Co,Co
3,0.789109,0.508981,22,0.508981,0.728472,16,0.569898,0.53463,Kinh,Nam,Bac,Chua,23.25,7.25,8,8,0,43.5,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
6,0.989308,0.935026,22,0.935026,0.907449,17,0.879702,0.91091,Kinh,Nam,Bac,Chua,19,8.75,8.25,0,2,47,1992,2010,2010,Co,Co,Co,Co,Co,Co,Co
4,0.969203,0.844946,22,0.844946,0.828628,14,0.873242,0.85595,Kinh,Nam,Bac,Chua,21.5,5.25,8.25,0,8,58.5,1994,2014,2014,Co,Co,Co,Co,Co,Co,Co
1,0.392989,0.095421,22,0.095421,0.417037,21,0.100773,0.098035,Kinh,Nam,Trung,Chua,20,8.5,5.5,0,6,48.75,1993,2011,2011,Co,Khong,Khong,Co,Khong,Khong,Co
3,0.830257,0.843471,22,0.843471,0.855998,22,0.87506,0.859265,Kinh,Nam,Bac,Chua,21.5,9,6.25,6.25,0,45.25,1994,2012,2014,Co,Co,Co,Khong,Co,Co,Co
3,0.902442,0.998729,22,0.998729,0.989948,18,0.941305,0.972888,Kinh,Nam,Trung,Chua,21.5,6,7,0,8.5,59.75,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
6,0.905563,0.856744,22,0.856744,0.911551,19,0.999968,0.923116,Kinh,Nam,Nam,Chua,21.5,7.25,7.25,7,0,57,1996,2014,2014,Khong,Co,Co,Co,Co,Co,Co
2,0.895199,0.988961,22,0.988961,0.800437,16,0.831636,0.922719,Kinh,Nam,Bac,Chua,21.75,8.5,6.5,6.75,0,50,1996,2014,2014,Khong,Khong,Co,Khong,Co,Co,Co
4,0.917173,0.975196,22,0.975196,0.841657,20,0.807612,0.895394,Kinh,Nam,Trung,Chua,21,8.25,5.25,7.5,0,43.25,1995,2013,2013,Khong,Khong,Co,Khong,Co,Co,Co
3,0.808435,0.999675,22,0.999675,0.913998,16,0.841478,0.933066,Kinh,Nam,Bac,Chua,21.5,8.5,9.75,0,3.25,47.5,1996,2014,2014,Khong,Co,Co,Co,Co,Co,Co
4,0.851432,0.838551,22,0.838551,0.898142,17,0.825237,0.832748,Kinh,Nu,Trung,Chua,25,10,8,7,0,57.75,1993,2012,2012,Khong,Co,Co,Khong,Co,Co,Co
1,0.895193,0.850117,22,0.850117,0.845251,17,0.842754,0.846907,Kinh,Nam,Nam,Chua,21.5,8.25,8.5,0,4.75,56.5,1994,2012,2014,Co,Co,Co,Khong,Co,Co,Co
2,0.998727,0.893424,22,0.893424,0.88211,18,0.97873,0.931812,Kinh,Nam,Nam,Chua,21.5,6.25,8.75,0,6.5,52.25,1996,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
4,0.432803,0.197725,22,0.197725,0.191294,19,0.468805,0.323347,Kinh,Nam,Bac,Chua,24.5,6,9.5,9,0,42.25,1990,2008,2010,Co,Co,Khong,Khong,Khong,Khong,Co
5,0.91221,0.876992,22,0.876992,0.816172,15,0.844071,0.863646,Kinh,Nam,Nam,Chua,19,8.5,5.25,5.25,0,44,1990,2009,2010,Khong,Khong,Co,Co,Co,Co,Co
3,0.825918,0.843131,22,0.843131,0.911039,16,0.982841,0.901956,Kinh,Nam,Nam,Chua,20.25,9,7.25,0,4,58.75,1994,2012,2012,Khong,Co,Co,Co,Co,Co,Co
3,0.891151,0.840316,22,0.840316,0.882316,21,0.806851,0.823972,Kinh,Nam,Trung,Chua,24.5,9.75,7.25,7.5,0,59.5,1994,2012,2012,Khong,Co,Co,Co,Co,Co,Co
2,0.612114,0.75251,22,0.75251,0.671036,17,0.548754,0.663693,Kinh,Nu,Bac,Chua,24.5,6,9,9.5,0,50.25,1994,2012,2014,Khong,Co,Co,Khong,Co,Co,Co
4,0.807983,0.98498,22,0.98498,0.920268,15,0.808634,0.913488,Kinh,Nam,Trung,Chua,20.25,8,7.25,0,5,60,1993,2011,2012,Co,Khong,Co,Co,Co,Co,Co
6,0.993095,0.964043,22,0.964043,0.996867,20,0.953422,0.958986,Kinh,Nam,Nam,Chua,21,9,5.75,0,6.25,51.5,1995,2013,2013,Co,Co,Co,Khong,Co,Co,Co
6,0.638492,0.641421,22,0.641421,0.5213,17,0.727826,0.679085,Kinh,Nam,Nam,Chua,21,7,8.5,0,5.5,54.5,1995,2013,2013,Co,Co,Co,Khong,Co,Co,Co
6,0.992952,0.869206,22,0.869206,0.995992,19,0.814001,0.843623,Khac,Nam,Nam,Chua,21.5,7.25,5.25,0,9,41,1995,2013,2014,Co,Khong,Co,Co,Co,Co,Co
1,0.821962,0.855144,22,0.855144,0.825828,16,0.963649,0.900831,Kinh,Nam,Nam,Chua,20.25,7.5,7.5,0,5.25,40.25,1994,2012,2012,Co,Khong,Co,Khong,Co,Co,Co
4,0.812202,0.846359,22,0.846359,0.862293,14,0.959731,0.890448,Kinh,Nam,Nam,Chua,21.25,8.5,7.75,5,0,55.25,1995,2013,2013,Khong,Co,Co,Khong,Co,Co,Co
1,0.871118,0.867129,22,0.867129,0.822461,18,0.895299,0.879806,Kinh,Nam,Bac,Chua,20.25,5.25,8.5,0,6.5,40.5,1994,2012,2012,Khong,Co,Co,Khong,Co,Co,Co
2,0.883381,0.863761,22,0.863761,0.976933,22,0.89545,0.879606,Khac,Nam,Bac,Chua,20.25,6,7.75,0,6.5,47.25,1993,2011,2012,Co,Khong,Co,Khong,Co,Co,Co
6,0.986439,0.80737,22,0.80737,0.837688,16,0.863806,0.831133,Kinh,Nam,Bac,Chua,23.5,8.75,8,6.75,0,40,1994,2012,2012,Khong,Khong,Co,Co,Co,Co,Co
5,0.356889,0.095572,22,0.095572,0.41196,21,0.301015,0.195905,Kinh,Nam,Trung,Chua,23.75,7,9.25,7.5,0,47.25,1993,2011,2011,Co,Khong,Khong,Khong,Khong,Khong,Co
4,0.13556,0.479696,22,0.479696,0.318377,20,0.139047,0.317482,Kinh,Nam,Bac,Chua,23.5,7.25,9.75,6.5,0,56.25,1996,2014,2014,Co,Khong,Khong,Co,Khong,Khong,Co
3,0.935648,0.926012,22,0.926012,0.929696,14,0.802818,0.878103,Kinh,Nu,Bac,Chua,21,9.75,8.25,0,3,55,1995,2013,2013,Khong,Co,Co,Khong,Co,Co,Co
4,0.975871,0.94548,22,0.94548,0.852815,22,0.971082,0.958281,Kinh,Nam,Bac,Chua,21.75,5.25,7.5,9,0,44.25,1996,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
2,0.828367,0.876327,22,0.876327,0.818337,16,0.992301,0.925158,Kinh,Nam,Bac,Chua,20,8.25,7.75,0,4,46.5,1993,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
3,0.803246,0.81542,22,0.81542,0.879226,18,0.995559,0.896483,Kinh,Nam,Nam,Chua,20.25,8.25,9.75,0,2.25,44,1992,2010,2012,Co,Khong,Co,Co,Co,Co,Co
2,0.833306,0.868591,22,0.868591,0.951824,14,0.928938,0.892059,Kinh,Nam,Nam,Chua,20,7.5,7,0,5.5,43.25,1993,2011,2011,Khong,Khong,Co,Khong,Co,Co,Co
4,0.804073,0.958308,22,0.958308,0.939031,17,0.936729,0.948902,Kinh,Nam,Bac,Chua,20.75,6.5,5.5,8.75,0,51.75,1993,2011,2011,Co,Co,Co,Khong,Co,Co,Co
4,0.885843,0.998408,22,0.998408,0.899794,18,0.944077,0.973959,Kinh,Nam,Trung,Chua,20,9.5,5,0,5.5,55.25,1991,2009,2011,Khong,Khong,Co,Khong,Co,Co,Co
5,0.254546,0.03279,22,0.03279,0.088282,20,0.407875,0.211402,Kinh,Nu,Trung,Chua,21.25,10,6,5.25,0,49.5,1994,2012,2012,Khong,Co,Khong,Khong,Khong,Khong,Co
4,0.955601,0.815368,22,0.815368,0.903298,17,0.8053,0.81098,Kinh,Nu,Nam,Chua,27,9.25,8.5,9.25,0,56.5,1991,2009,2011,Khong,Khong,Co,Khong,Co,Co,Co
3,0.671993,0.62455,22,0.62455,0.549136,21,0.691412,0.657204,Kinh,Nam,Trung,Chua,27,9.25,10,7.75,0,45.75,1996,2014,2014,Co,Khong,Co,Co,Co,Co,Co
3,0.831023,0.907786,22,0.907786,0.85433,21,0.887151,0.897708,Kinh,Nam,Trung,Chua,24,8.75,6.5,8.75,0,48.5,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
1,0.858203,0.817191,22,0.817191,0.952163,19,0.84704,0.831023,Kinh,Nam,Bac,Chua,20.25,6,6.25,0,8,56.75,1993,2012,2012,Co,Co,Co,Khong,Co,Co,Co
2,0.858965,0.872841,22,0.872841,0.98989,14,0.986847,0.917176,Kinh,Nam,Trung,Chua,22.5,8.5,6.75,7.25,0,49.75,1992,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
4,0.877569,0.89168,22,0.89168,0.808846,20,0.920328,0.905322,Kinh,Nu,Nam,Chua,25.75,6.5,9.75,9.5,0,44.75,1996,2014,2014,Co,Khong,Co,Co,Co,Co,Co
4,0.694435,0.744401,22,0.744401,0.757292,15,0.638693,0.701546,Kinh,Nam,Bac,Chua,25.75,6,9.75,10,0,58,1992,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
6,0.8201,0.912171,22,0.912171,0.939435,16,0.964799,0.93433,Kinh,Nam,Trung,Chua,25,8,7.5,9.5,0,52,1995,2013,2013,Co,Khong,Co,Co,Co,Co,Co
5,0.833541,0.88114,22,0.88114,0.965622,21,0.834817,0.858517,Kinh,Nam,Nam,Chua,20.25,5.25,8.5,0,6.5,45.75,1994,2012,2012,Co,Co,Co,Co,Co,Co,Co
5,0.93805,0.86223,22,0.86223,0.848421,16,0.907053,0.881103,Khac,Nam,Bac,Chua,21,6.25,7.75,0,7,40.5,1994,2013,2013,Co,Co,Co,Co,Co,Co,Co
1,0.090587,0.43675,22,0.43675,0.277443,19,0.330541,0.387531,Kinh,Nam,Trung,Chua,20,7.75,5,0,7.25,48.75,1992,2011,2011,Co,Khong,Khong,Co,Khong,Khong,Co
6,0.810608,0.823584,22,0.823584,0.822473,17,0.898718,0.856335,Khac,Nam,Nam,Chua,20,7.5,5.5,7,0,53.25,1992,2010,2010,Co,Co,Co,Khong,Co,Co,Co
5,0.925552,0.999844,22,0.999844,0.835555,19,0.886177,0.947169,Kinh,Nam,Trung,Chua,22.25,7.25,5.5,9.5,0,51.75,1992,2010,2010,Khong,Co,Co,Co,Co,Co,Co
2,0.970911,0.932649,22,0.932649,0.802569,20,0.863229,0.899592,Kinh,Nam,Nam,Chua,21,7.75,5.5,0,7.75,58.75,1995,2013,2013,Co,Co,Co,Co,Co,Co,Co
1,0.215627,0.331526,22,0.331526,0.021215,16,0.004091,0.193659,Kinh,Nam,Trung,Chua,19,5,7.5,0,6.5,49,1992,2010,2010,Co,Co,Khong,Co,Khong,Khong,Co
3,0.891587,0.818223,22,0.818223,0.811551,15,0.800701,0.81112,Kinh,Nu,Bac,Chua,20,9.25,5.25,0,5.5,53.5,1993,2011,2011,Khong,Khong,Co,Khong,Co,Co,Co
4,0.84098,0.86379,22,0.86379,0.982855,20,0.962128,0.910617,Kinh,Nam,Nam,Chua,21,7.25,8.5,0,5.25,42,1995,2013,2013,Khong,Khong,Co,Khong,Co,Co,Co
2,0.991469,0.953816,22,0.953816,0.903044,22,0.970359,0.962088,Kinh,Nam,Nam,Chua,20.25,8.5,6.5,0,5.25,59.25,1994,2012,2012,Khong,Khong,Co,Co,Co,Co,Co
5,0.80576,0.954473,22,0.954473,0.828521,20,0.863125,0.910974,Kinh,Nam,Trung,Chua,21.5,5.75,8.25,7.5,0,42.25,1994,2012,2014,Co,Khong,Co,Co,Co,Co,Co
1,0.691831,0.648114,22,0.648114,0.759446,17,0.678517,0.661367,Khac,Nam,Nam,Chua,21.25,6.5,6.5,8.25,0,49.5,1994,2012,2012,Co,Co,Co,Co,Co,Co,Co
6,0.897093,0.804955,22,0.804955,0.90921,14,0.830923,0.815054,Kinh,Nu,Trung,Chua,21,5.75,8,0,7.25,51.75,1995,2013,2013,Co,Co,Co,Khong,Co,Co,Co
4,0.857645,0.908531,22,0.908531,0.842089,21,0.997875,0.952164,Kinh,Nam,Trung,Chua,20.25,7.75,10,0,2.5,46.25,1991,2010,2012,Khong,Khong,Co,Khong,Co,Co,Co
2,0.859377,0.828454,22,0.828454,0.825366,15,0.881504,0.849961,Kinh,Nam,Bac,Chua,20.25,7.5,5.75,7,0,51,1994,2012,2012,Khong,Khong,Co,Khong,Co,Co,Co
4,0.826211,0.956834,22,0.956834,0.884765,19,0.996154,0.975055,Kinh,Nu,Bac,Chua,25.25,9.75,8.75,6.75,0,49,1996,2014,2014,Co,Khong,Co,Co,Co,Co,Co
2,0.979507,0.874989,22,0.874989,0.845108,14,0.876311,0.875503,Kinh,Nam,Bac,Chua,21,5.5,7,8.5,0,57.75,1995,2013,2013,Khong,Khong,Co,Co,Co,Co,Co
3,0.947054,0.947928,22,0.947928,0.827126,14,0.994434,0.966013,Kinh,Nu,Bac,Chua,19,9.5,5.75,0,3.75,59.75,1991,2009,2010,Co,Co,Co,Khong,Co,Co,Co
6,0.992308,0.882528,22,0.882528,0.917527,14,0.973459,0.91789,Kinh,Nam,Bac,Chua,21.5,7.5,5.25,0,8.75,56,1995,2014,2014,Khong,Co,Co,Co,Co,Co,Co
1,0.847971,0.993973,22,0.993973,0.871507,19,0.858279,0.93109,Kinh,Nam,Nam,Chua,21.5,9,8.5,0,4,59.75,1996,2014,2014,Co,Co,Co,Khong,Co,Co,Co
5,0.8854,0.993448,22,0.993448,0.83601,20,0.89336,0.945787,Kinh,Nam,Trung,Chua,20,6,5.75,8.25,0,52,1990,2009,2011,Co,Co,Co,Co,Co,Co,Co
2,0.686539,0.557099,22,0.557099,0.508017,17,0.724642,0.630131,Kinh,Nu,Bac,Chua,19,6.75,6.75,0,5.5,57.75,1992,2010,2010,Khong,Co,Co,Co,Co,Co,Co
3,0.892546,0.98861,22,0.98861,0.84412,20,0.812485,0.904741,Khac,Nam,Bac,Chua,20,7.75,9.75,0,2.5,54.25,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
5,0.87151,0.843613,22,0.843613,0.90554,20,0.946234,0.89248,Kinh,Nam,Bac,Chua,28.75,9.75,9.5,9.5,0,48.25,1994,2012,2012,Co,Khong,Co,Co,Co,Co,Co
1,0.895374,0.937577,22,0.937577,0.825944,15,0.902687,0.923433,Kinh,Nu,Trung,Chua,21.5,6.25,9.5,5.75,0,58,1994,2012,2012,Co,Khong,Co,Co,Co,Co,Co
1,0.956063,0.953765,22,0.953765,0.878168,21,0.963544,0.958541,Kinh,Nam,Trung,Chua,20,5.25,9,0,5.75,44.75,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
2,0.879707,0.99288,22,0.99288,0.960453,14,0.976121,0.986363,Kinh,Nam,Trung,Chua,20.25,8.5,8.75,0,3,40.25,1993,2012,2012,Co,Khong,Co,Khong,Co,Co,Co
4,0.834297,0.867014,22,0.867014,0.892071,20,0.926568,0.895373,Kinh,Nu,Bac,Chua,21.5,6.25,5.75,9.5,0,52.25,1996,2014,2014,Khong,Co,Co,Khong,Co,Co,Co
6,0.84975,0.841226,22,0.841226,0.902731,15,0.858427,0.8482,Kinh,Nam,Nam,Chua,19,6.25,6,6.75,0,47.5,1992,2010,2010,Co,Co,Co,Co,Co,Co,Co
5,0.942147,0.968112,22,0.968112,0.880903,20,0.931835,0.950837,Kinh,Nam,Nam,Chua,23.25,8.25,6,9,0,48,1996,2014,2014,Co,Co,Co,Khong,Co,Co,Co
4,0.16466,0.063893,22,0.063893,0.104255,20,0.488231,0.265959,Kinh,Nam,Bac,Chua,21.5,9.5,6.25,0,5.75,45.75,1995,2013,2014,Co,Khong,Khong,Co,Khong,Khong,Co
5,0.718545,0.564079,22,0.564079,0.632117,14,0.558915,0.562071,Kinh,Nam,Trung,Chua,21,6.25,8,0,6.75,56.5,1995,2013,2013,Co,Khong,Co,Co,Co,Co,Co
4,0.88765,0.913241,22,0.913241,0.86819,21,0.944102,0.928313,Kinh,Nam,Trung,Roi,20.25,5.25,6,0,9,55.5,1994,2012,2012,Co,Khong,Co,Co,Co,Co,Co
5,0.895379,0.916131,22,0.916131,0.970863,21,0.998893,0.95655,Kinh,Nu,Bac,Chua,19,9.75,9,0,0.25,46,1991,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
1,0.940303,0.928092,22,0.928092,0.918757,19,0.832354,0.883726,Kinh,Nam,Trung,Chua,21.75,7.25,5.25,9.25,0,58,1996,2014,2014,Khong,Khong,Co,Khong,Co,Co,Co
3,0.606909,0.745094,22,0.745094,0.703067,20,0.568353,0.660931,Kinh,Nam,Nam,Chua,25.75,9.5,7.25,9,0,55.25,1996,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
4,0.971339,0.814889,22,0.814889,0.903304,17,0.874581,0.840908,Kinh,Nam,Trung,Chua,20.25,5.25,5.25,0,9.75,46.25,1994,2012,2012,Khong,Co,Co,Co,Co,Co,Co
4,0.62642,0.717096,22,0.717096,0.647626,18,0.634498,0.679926,Kinh,Nam,Nam,Chua,26.5,9.75,8.75,8,0,52.75,1995,2013,2013,Khong,Khong,Co,Co,Co,Co,Co
4,0.260547,0.183395,22,0.183395,0.184158,14,0.224688,0.199453,Kinh,Nam,Bac,Chua,26.25,7,9.75,9.5,0,45.25,1991,2009,2010,Khong,Co,Khong,Khong,Khong,Khong,Khong
5,0.334815,0.476498,22,0.476498,0.048835,14,0.128937,0.341335,Kinh,Nu,Nam,Chua,19,6.25,8.5,0,4.25,56,1992,2010,2010,Co,Khong,Khong,Khong,Khong,Khong,Khong
2,0.301326,0.489159,22,0.489159,0.396477,17,0.48497,0.487333,Kinh,Nam,Nam,Chua,19.25,9,5.25,5,0,56,1990,2010,2010,Khong,Co,Khong,Khong,Khong,Khong,Khong
2,0.168771,0.14862,22,0.14862,0.356836,17,0.075413,0.116709,Kinh,Nam,Bac,Chua,25.25,8.75,9.25,7.25,0,55,1992,2010,2010,Co,Khong,Khong,Khong,Khong,Khong,Khong
3,0.092465,0.422101,22,0.422101,0.175046,18,0.004236,0.234062,Kinh,Nu,Bac,Chua,19,9,7.75,0,2.25,41.75,1992,2010,2010,Co,Khong,Khong,Co,Khong,Khong,Khong
2,0.275667,0.14545,22,0.14545,0.303733,17,0.284102,0.205888,Kinh,Nam,Bac,Chua,19,7,9.75,0,2.25,41.5,1990,2008,2010,Khong,Khong,Khong,Khong,Khong,Khong,Khong
6,0.452283,0.183116,22,0.183116,0.355836,21,0.07454,0.130091,Khac,Nam,Trung,Chua,19,7.75,8,0,3.25,58.25,1991,2010,2010,Khong,Khong,Khong,Co,Khong,Khong,Khong
5,0.481923,0.289212,22,0.289212,0.234194,17,0.149294,0.228222,Kinh,Nam,Bac,Chua,19.25,6.25,7.25,5.75,0,48.25,1992,2010,2010,Co,Khong,Khong,Co,Khong,Khong,Khong
2,0.308576,0.394068,22,0.394068,0.235038,18,0.408559,0.400589,Kinh,Nam,Trung,Chua,19,9,6,0,4,59.25,1992,2010,2010,Co,Co,Khong,Co,Khong,Khong,Khong
6,0.068212,0.105966,22,0.105966,0.206744,21,0.454334,0.276099,Kinh,Nu,Trung,Chua,20.75,6,5,9.75,0,52.25,1992,2010,2010,Khong,Co,Khong,Khong,Khong,Khong,Khong
3,0.48257,0.082867,22,0.082867,0.193793,17,0.285881,0.17136,Kinh,Nam,Bac,Chua,19,6.25,8,0,4.75,46,1992,2010,2010,Khong,Khong,Khong,Khong,Khong,Khong,Khong
3,0.182923,0.454505,22,0.454505,0.07588,18,0.004985,0.252221,Kinh,Nam,Bac,Chua,19,7.25,6.25,0,5.5,47.75,1992,2010,2010,Khong,Co,Khong,Co,Khong,Khong,Khong
5,0.24461,0.047723,22,0.047723,0.287344,16,0.463321,0.222712,Kinh,Nam,Nam,Chua,24.75,8.75,7.5,8.5,0,55,1990,2008,2010,Co,Khong,Khong,Co,Khong,Khong,Khong
2,0.272451,0.169333,22,0.169333,0.105036,20,0.471815,0.313372,Kinh,Nam,Bac,Chua,19,10,8.5,0,0.5,50,1990,2008,2010,Khong,Co,Khong,Khong,Khong,Khong,Khong
1,0.065169,0.33167,22,0.33167,0.262088,14,0.143218,0.258383,Khac,Nu,Trung,Chua,19,8.25,8,0,2.75,57.5,1990,2008,2010,Khong,Co,Khong,Khong,Khong,Khong,Khong
4,0.086869,0.268105,22,0.268105,0.162659,20,0.44779,0.353669,Kinh,Nam,Nam,Chua,19,5.25,5.5,0,8.25,43.5,1992,2010,2010,Co,Khong,Khong,Khong,Khong,Khong,Khong
1,0.113582,0.311802,22,0.311802,0.217392,14,0.389207,0.341904,Khac,Nam,Trung,Chua,24.5,9.5,7,8,0,59.75,1992,2010,2010,Khong,Khong,Khong,Khong,Khong,Khong,Khong
3,0.131235,0.403691,22,0.403691,0.310572,15,0.173842,0.310509,Kinh,Nam,Bac,Chua,19,7,8.75,0,3.25,41.25,1992,2010,2010,Khong,Co,Khong,Co,Khong,Khong,Khong
5,0.172348,0.428863,22,0.428863,0.068789,15,0.225704,0.346501,Khac,Nam,Bac,Chua,20,7,5,8,0,51.75,1992,2010,2010,Khong,Khong,Khong,Co,Khong,Khong,Khong
4,0.233918,0.348014,22,0.348014,0.401591,18,0.197048,0.280079,Kinh,Nam,Nam,Chua,19,7,6,0,6,42.5,1992,2010,2010,Khong,Co,Khong,Co,Khong,Khong,Khong
4,0.481117,0.388531,22,0.388531,0.010899,22,0.003393,0.195962,Kinh,Nu,Trung,Chua,21.5,10,6,5.5,0,48.5,1992,2010,2010,Co,Co,Khong,Co,Khong,Khong,Khong
5,0.049169,0.341237,22,0.341237,0.441912,20,0.27516,0.309772,Kinh,Nam,Nam,Chua,26,9.75,10,6.25,0,58.75,1992,2010,2010,Co,Co,Khong,Co,Khong,Khong,Khong
2,0.403301,0.266221,22,0.266221,0.005937,17,0.309006,0.284871,Kinh,Nam,Bac,Chua,19,6.5,6.5,0,6,41.5,1991,2010,2010,Co,Co,Khong,Khong,Khong,Khong,Khong
5,0.184132,0.101561,22,0.101561,0.163854,18,0.118993,0.109406,Kinh,Nam,Nam,Roi,21,6.25,6.25,8.5,0,43,1992,2010,2010,Co,Co,Khong,Khong,Khong,Khong,Khong
6,0.057868,0.328348,22,0.328348,0.184141,22,0.241673,0.28501,Khac,Nu,Bac,Chua,20.5,8.5,6.5,5.5,0,42,1990,2010,2010,Khong,Khong,Khong,Khong,Khong,Khong,Khong
1,0.196435,0.208979,22,0.208979,0.46801,20,0.15521,0.183375,Kinh,Nam,Nam,Chua,23,9.5,6.25,7.25,0,50.5,1992,2010,2010,Khong,Khong,Khong,Khong,Khong,Khong,Khong
1,0.337875,0.147625,22,0.147625,0.12581,19,0.256714,0.198178,Kinh,Nam,Nam,Chua,19,8.25,7.5,0,3.25,57,1992,2010,2010,Khong,Co,Khong,Co,Khong,Khong,Khong
1,0.201659,0.239862,22,0.239862,0.208255,16,0.176869,0.213339,Kinh,Nam,Trung,Chua,26.5,9.75,8,8.75,0,55.5,1992,2010,2010,Co,Co,Khong,Co,Khong,Khong,Khong
2,0.229937,0.197704,22,0.197704,0.119448,18,0.241573,0.217445,Kinh,Nam,Trung,Chua,19,8.75,8.25,0,2,52,1992,2010,2010,Khong,Khong,Khong,Co,Khong,Khong,Khong
1,0.114517,0.285647,22,0.285647,0.075188,18,0.067708,0.187575,Kinh,Nu,Trung,Chua,19,5.5,6.25,0,7.25,50.25,1992,2010,2010,Co,Co,Khong,Co,Khong,Khong,Khong
3,0.223954,0.408827,22,0.408827,0.046757,15,0.227574,0.335346,Kinh,Nam,Nam,Chua,26.25,8.75,8.75,8.75,0,44.5,1989,2009,2010,Co,Co,Khong,Khong,Khong,Khong,Khong
5,0.201463,0.157265,22,0.157265,0.410605,22,0.158269,0.157767,Khac,Nam,Nam,Chua,21,6,8.5,6.5,0,56,1992,2010,2010,Co,Khong,Khong,Co,Khong,Khong,Khong
1,0.150415,0.198209,22,0.198209,0.404757,16,0.010264,0.119074,Kinh,Nu,Bac,Chua,21,9.25,5.25,6.5,0,51,1992,2010,2010,Khong,Co,Khong,Co,Khong,Khong,Khong
3,0.165266,0.011679,22,0.011679,0.069027,20,0.118582,0.062585,Kinh,Nam,Nam,Chua,19.75,5.25,7.75,6.75,0,47.25,1992,2010,2010,Khong,Khong,Khong,Co,Khong,Khong,Khong
1,0.125874,0.375265,22,0.375265,0.182775,17,0.089279,0.250605,Kinh,Nu,Nam,Chua,21,7,5.75,8.25,0,59.25,1992,2010,2010,Co,Co,Khong,Khong,Khong,Khong,Khong
4,0.015945,0.299099,22,0.299099,0.443956,22,0.061328,0.180213,Kinh,Nu,Nam,Chua,19,7,9.25,0,2.75,41.25,1991,2009,2010,Khong,Co,Khong,Khong,Khong,Khong,Khong
