@relation 'original_data-weka.filters.unsupervised.attribute.NumericToNominal-R1,20,21,22'

@attribute Khoa {1,2,3,4,5,6}
@attribute DiemDanhHK1 numeric
@attribute GPAHK1 numeric
@attribute TinChiDangKyHK1 numeric
@attribute GPATichLuyHK1 numeric
@attribute DiemDanhHK2 numeric
@attribute TinChiDangKyHK2 numeric
@attribute GPAHK2 numeric
@attribute GPATichLuyHK2 numeric
@attribute DanToc {Kinh,Khac}
@attribute GioiTinh {Nam,Nu}
@attribute QueQuan {Trung,Nam,Bac}
@attribute HonNhan {Chua,Roi}
@attribute DiemThiDaiHocTong numeric
@attribute DiemThiDaiHocToan numeric
@attribute DiemThiDaiHocLy numeric
@attribute DiemThiDaiHocHoa numeric
@attribute DiemThiDaiHocAnh numeric
@attribute DiemThiTHPT numeric
@attribute NamSinh {1988,1989,1990,1991,1992,1993,1994,1995,1996}
@attribute NamTotNghiepCap3 {2008,2009,2010,2011,2012,2013,2014}
@attribute NamNhapHoc {2010,2011,2012,2013,2014}
@attribute NhanTroCapToanPhanHK1 {Co,Khong}
@attribute NhanTroCapToanPhanHK2 {Khong,Co}
@attribute VayHocPhiHK1 {Co,Khong}
@attribute NhanHocBongHK1 {Co,Khong}
@attribute VayHocPhiHK2 {Co,Khong}
@attribute NhanHocBongHK2 {Co,Khong}
@attribute CoHocTiepKhong {Co,Khong}

@data
4,0.29,0.38,22,0.38,0.45,15,0.29,0.34,Kinh,Nu,Bac,Chua,20.75,5.25,9,6.5,0,47.5,1994,2012,2012,Khong,Khong,Khong,Co,Khong,Khong,Khong
1,0.35,0.32,22,0.32,0.36,14,0.08,0.23,Kinh,Nam,Trung,Chua,21.25,7,5.5,8.75,0,43.25,1994,2012,2012,Khong,Khong,Khong,Co,Khong,Khong,Khong
1,0.12,0.32,22,0.32,0.36,19,0.25,0.29,Kinh,Nam,Nam,Chua,20.25,8.5,6,5.75,0,56.75,1992,2012,2012,Co,Khong,Khong,Khong,Khong,Khong,Khong
4,0.07,0.14,22,0.14,0.15,19,0.02,0.08,Kinh,Nam,Nam,Chua,23.5,7.5,8,8,0,48.25,1994,2012,2012,Co,Co,Khong,Co,Khong,Khong,Khong
2,0.26,0,22,0,0.05,17,0.29,0.13,Kinh,Nu,Trung,Chua,20.25,5.5,7.25,7.5,0,56.75,1994,2012,2012,Khong,Co,Khong,Co,Khong,Khong,Khong
5,0.23,0.31,22,0.31,0.26,16,0.41,0.35,Kinh,Nam,Nam,Chua,22.5,5.5,8.25,8.75,0,53.5,1994,2012,2012,Khong,Khong,Khong,Khong,Khong,Khong,Khong
6,0.07,0.33,22,0.33,0.2,19,0.46,0.39,Khac,Nu,Nam,Chua,20.25,8.5,5,0,6.75,42,1993,2012,2012,Co,Co,Khong,Co,Khong,Khong,Khong
4,0.19,0.38,22,0.38,0.2,14,0.1,0.27,Kinh,Nam,Bac,Chua,20.25,8.25,6.25,0,5.75,52,1994,2012,2012,Co,Co,Khong,Khong,Khong,Khong,Khong
2,0.48,0.06,22,0.06,0.19,22,0.17,0.12,Kinh,Nam,Bac,Chua,21.75,7.75,7.5,6.5,0,51.75,1994,2012,2012,Khong,Co,Khong,Co,Khong,Khong,Khong
3,0.25,0.03,22,0.03,0.22,16,0.32,0.15,Kinh,Nam,Bac,Chua,20.25,9.5,9.75,0,1,51,1993,2012,2012,Co,Khong,Khong,Co,Khong,Khong,Khong
5,0.3,0.4,22,0.4,0.06,19,0.23,0.32,Kinh,Nu,Trung,Chua,20.25,5.75,9,0,5.5,45.75,1994,2012,2012,Co,Khong,Khong,Khong,Khong,Khong,Khong
4,0.03,0.09,22,0.09,0.12,22,0.12,0.11,Kinh,Nam,Bac,Chua,24.25,7.75,9.75,6.75,0,41.5,1993,2011,2012,Co,Co,Khong,Khong,Khong,Khong,Khong
1,0.25,0.16,22,0.16,0.17,20,0.16,0.16,Kinh,Nam,Bac,Chua,20.25,8.25,8.25,0,3.75,53,1993,2012,2012,Co,Co,Khong,Co,Khong,Khong,Khong
3,0.31,0.28,22,0.28,0.17,18,0.3,0.29,Kinh,Nam,Nam,Chua,23.25,9.5,8,5.75,0,48.5,1994,2012,2012,Co,Co,Khong,Co,Khong,Khong,Khong
1,0.3,0.15,22,0.15,0.4,14,0.5,0.29,Kinh,Nu,Bac,Chua,20.25,7.25,8,0,5,54,1992,2010,2012,Khong,Khong,Khong,Co,Khong,Khong,Khong
4,0.18,0.4,22,0.4,0.14,18,0.44,0.42,Kinh,Nu,Trung,Chua,22.75,8.75,7.75,6.25,0,47.5,1992,2012,2012,Khong,Co,Khong,Khong,Khong,Khong,Khong
3,0.22,0.01,22,0.01,0.32,15,0.35,0.15,Kinh,Nu,Trung,Chua,24.75,8.25,7,9.5,0,52.75,1994,2012,2012,Co,Khong,Khong,Co,Khong,Khong,Khong
3,0.14,0.2,22,0.2,0.2,21,0.49,0.34,Kinh,Nu,Trung,Chua,20.25,7,5.25,0,8,58.25,1994,2012,2012,Khong,Co,Khong,Khong,Khong,Khong,Khong
3,0.24,0.43,22,0.43,0.02,20,0.05,0.25,Khac,Nam,Bac,Chua,20.25,10,7.25,0,3,53.75,1993,2012,2012,Co,Co,Khong,Co,Khong,Khong,Khong
1,0.09,0.09,22,0.09,0.31,14,0.23,0.14,Kinh,Nam,Trung,Chua,20.25,9.25,5,0,6,48,1994,2012,2012,Co,Khong,Khong,Khong,Khong,Khong,Khong
4,0.26,0.06,22,0.06,0.02,18,0.23,0.14,Kinh,Nu,Nam,Chua,20.25,8,9,0,3.25,49.75,1992,2010,2012,Co,Co,Khong,Co,Khong,Khong,Khong
6,0.45,0.39,22,0.39,0.45,21,0.1,0.25,Kinh,Nam,Nam,Chua,20.25,7.25,7.5,0,5.5,49.75,1992,2012,2012,Khong,Co,Khong,Khong,Khong,Khong,Khong
4,0.32,0.35,22,0.35,0.12,20,0.23,0.29,Kinh,Nu,Trung,Roi,20.25,5,6.25,0,9,48.25,1994,2012,2012,Khong,Khong,Khong,Khong,Khong,Khong,Khong
2,0.28,0.36,22,0.36,0.26,19,0.31,0.34,Kinh,Nam,Bac,Chua,24,6,8.75,9.25,0,44.5,1994,2012,2012,Co,Co,Khong,Khong,Khong,Khong,Khong
1,0,0.01,22,0.01,0.1,22,0.39,0.2,Khac,Nam,Trung,Chua,20.25,7.25,9.75,0,3.25,56.75,1994,2012,2012,Co,Co,Khong,Khong,Khong,Khong,Khong
1,0.19,0.14,22,0.14,0.07,16,0.13,0.14,Kinh,Nam,Bac,Chua,20.25,9.25,8.5,0,2.5,45,1994,2012,2012,Khong,Co,Khong,Khong,Khong,Khong,Khong
2,0.32,0.28,22,0.28,0.02,19,0.41,0.34,Kinh,Nam,Bac,Chua,20.25,9.5,5.5,0,5.25,42.75,1992,2012,2012,Khong,Co,Khong,Khong,Khong,Khong,Khong
1,0.28,0.21,22,0.21,0.16,15,0.25,0.23,Khac,Nam,Nam,Chua,23,7,7.75,8.25,0,58.5,1994,2012,2012,Khong,Co,Khong,Co,Khong,Khong,Khong
3,0.17,0.07,22,0.07,0.42,16,0.24,0.14,Kinh,Nam,Bac,Chua,22,5.75,8.75,7.5,0,46,1992,2012,2012,Khong,Co,Khong,Co,Khong,Khong,Khong
4,0.2,0.33,22,0.33,0.24,14,0.36,0.34,Kinh,Nu,Nam,Chua,22.75,10,7.25,5.5,0,55.5,1994,2012,2012,Co,Co,Khong,Khong,Khong,Khong,Khong
1,0.11,0.32,22,0.32,0.42,20,0.42,0.37,Khac,Nu,Trung,Chua,23,7.5,9.5,6,0,49,1994,2012,2012,Khong,Khong,Khong,Khong,Khong,Khong,Khong
3,0.05,0.17,22,0.17,0.19,18,0.04,0.11,Kinh,Nam,Trung,Chua,20.25,6.25,7.75,0,6.25,57.25,1994,2012,2012,Khong,Co,Khong,Khong,Khong,Khong,Khong
6,0.25,0.41,22,0.41,0.32,17,0.22,0.33,Kinh,Nam,Bac,Chua,20.25,6.25,6.25,0,7.75,42.75,1994,2012,2012,Khong,Khong,Khong,Khong,Khong,Khong,Khong
6,0.23,0.15,22,0.15,0.49,20,0.23,0.19,Kinh,Nam,Nam,Chua,24.25,9.25,8.25,6.75,0,56.25,1994,2012,2012,Khong,Khong,Khong,Co,Khong,Khong,Khong
4,0.08,0.36,22,0.36,0.04,19,0.3,0.33,Khac,Nam,Bac,Chua,27.5,9.5,8.5,9.5,0,50.5,1994,2012,2012,Co,Khong,Khong,Khong,Khong,Khong,Khong
3,0.11,0.4,22,0.4,0.14,22,0.2,0.3,Kinh,Nam,Trung,Chua,20.25,8.75,8,0,3.5,43.25,1994,2012,2012,Co,Khong,Khong,Khong,Khong,Khong,Khong
6,0.37,0.48,22,0.48,0.33,20,0.38,0.43,Kinh,Nam,Bac,Chua,20.25,6.75,6.75,0,6.75,52.25,1993,2011,2012,Khong,Co,Khong,Khong,Khong,Khong,Khong
5,0.2,0.21,22,0.21,0.1,14,0.41,0.29,Kinh,Nam,Bac,Chua,20.25,8.75,7,0,4.5,42.25,1992,2010,2012,Khong,Co,Khong,Khong,Khong,Khong,Khong
2,0.28,0.41,22,0.41,0.12,20,0.21,0.31,Kinh,Nam,Bac,Chua,21.5,5.5,6.5,9.5,0,59.5,1994,2012,2012,Co,Khong,Khong,Khong,Khong,Khong,Khong
6,0.22,0.36,22,0.36,0.08,17,0.15,0.27,Kinh,Nam,Bac,Chua,20.25,6,5.5,8.75,0,49.25,1994,2012,2012,Khong,Co,Khong,Co,Khong,Khong,Khong
2,0.49,0.21,22,0.21,0.07,20,0.32,0.26,Kinh,Nu,Bac,Chua,20.25,8.5,5.25,0,6.5,59,1993,2011,2012,Co,Co,Khong,Co,Khong,Khong,Khong
6,0.3,0.07,22,0.07,0.32,20,0.12,0.09,Kinh,Nam,Nam,Chua,23.75,7,8.75,8,0,56,1993,2011,2012,Co,Co,Khong,Co,Khong,Khong,Khong
6,0.38,0.37,22,0.37,0.18,22,0.1,0.24,Kinh,Nam,Trung,Chua,23.25,5.25,8.75,9.25,0,42.25,1994,2012,2012,Khong,Khong,Khong,Co,Khong,Khong,Khong
1,0.41,0.18,22,0.18,0.3,19,0.29,0.23,Kinh,Nam,Trung,Chua,20.25,6.25,6.5,7.5,0,56,1994,2012,2012,Khong,Khong,Khong,Khong,Khong,Khong,Khong
3,0.04,0.44,22,0.44,0.28,19,0.16,0.31,Kinh,Nam,Trung,Chua,20.25,8,8.75,0,3.5,43,1994,2012,2012,Co,Khong,Khong,Co,Khong,Khong,Khong
3,0.23,0.45,22,0.45,0.29,17,0.06,0.28,Kinh,Nam,Nam,Chua,23,5.25,9.25,8.5,0,43.75,1994,2012,2012,Khong,Co,Khong,Khong,Khong,Khong,Khong
3,0.42,0.22,22,0.22,0.17,18,0.19,0.21,Kinh,Nam,Trung,Chua,21.25,9.5,5.5,6.25,0,48.5,1994,2012,2012,Khong,Khong,Khong,Khong,Khong,Khong,Khong
2,0.39,0.43,22,0.43,0.39,18,0.29,0.37,Kinh,Nam,Bac,Chua,20.25,7,9,0,4.25,41.75,1994,2012,2012,Co,Co,Khong,Khong,Khong,Khong,Khong
3,0.12,0.01,22,0.01,0.2,22,0.36,0.19,Kinh,Nu,Nam,Chua,20.25,9.75,8,0,2.5,46.75,1994,2012,2012,Khong,Co,Khong,Khong,Khong,Khong,Khong
3,0.42,0.5,22,0.5,0.05,18,0.45,0.48,Kinh,Nam,Nam,Chua,20.25,6.25,5.5,8.5,0,56.5,1992,2010,2012,Khong,Co,Khong,Khong,Khong,Khong,Khong
4,0.19,0.22,22,0.22,0.22,17,0.08,0.16,Kinh,Nam,Trung,Chua,23.5,6.75,9,7.75,0,45.5,1994,2012,2012,Khong,Khong,Khong,Khong,Khong,Khong,Khong
3,0.34,0.04,22,0.04,0.24,16,0.11,0.07,Kinh,Nam,Trung,Chua,20.25,8,8.75,0,3.5,44,1994,2012,2012,Khong,Co,Khong,Khong,Khong,Khong,Khong
1,0.08,0.14,22,0.14,0.35,18,0.31,0.22,Kinh,Nam,Nam,Chua,20.25,6.25,5,9,0,40.25,1992,2012,2012,Khong,Khong,Khong,Khong,Khong,Khong,Khong
3,0.43,0.41,22,0.41,0.4,19,0.05,0.24,Kinh,Nu,Bac,Chua,20.25,5.75,6.25,0,8.25,57.75,1992,2012,2012,Co,Co,Khong,Co,Khong,Khong,Khong
4,0.23,0.07,22,0.07,0.19,19,0.46,0.25,Kinh,Nam,Bac,Chua,23.25,8,7,8.25,0,40,1993,2011,2012,Co,Khong,Khong,Khong,Khong,Khong,Khong
2,0.35,0.22,22,0.22,0.39,18,0.06,0.15,Kinh,Nam,Nam,Chua,20.25,5.25,9,0,6,47.5,1993,2011,2012,Khong,Khong,Khong,Khong,Khong,Khong,Khong
4,0.19,0.03,22,0.03,0.49,22,0.11,0.07,Kinh,Nam,Trung,Chua,20.25,5.5,5,0,9.75,56.5,1993,2012,2012,Khong,Khong,Khong,Khong,Khong,Khong,Khong
6,0.41,0.43,22,0.43,0.36,19,0.09,0.27,Kinh,Nam,Bac,Chua,22,5.5,6.5,10,0,57.25,1992,2012,2012,Co,Khong,Khong,Co,Khong,Khong,Khong
5,0.12,0.15,22,0.15,0.03,19,0.03,0.09,Kinh,Nam,Nam,Chua,20.25,6.5,5.75,8,0,42,1993,2012,2012,Co,Co,Khong,Co,Khong,Khong,Khong
1,0.05,0.03,22,0.03,0.37,14,0.36,0.16,Kinh,Nam,Nam,Chua,24,7,7.75,9.25,0,59,1994,2012,2012,Khong,Co,Khong,Khong,Khong,Khong,Khong
4,0.05,0.46,22,0.46,0.07,14,0.25,0.38,Kinh,Nam,Nam,Chua,20.25,5.25,9,6,0,42,1992,2010,2012,Khong,Khong,Khong,Co,Khong,Khong,Khong
2,0.5,0.38,22,0.38,0.15,21,0.12,0.25,Kinh,Nu,Nam,Chua,23.5,6,9,8.5,0,56.25,1994,2012,2012,Co,Co,Khong,Co,Khong,Khong,Khong
6,0.5,0.38,22,0.38,0.15,17,0.12,0.27,Khac,Nam,Bac,Chua,27.25,9.75,8,9.5,0,59.25,1994,2012,2012,Co,Khong,Khong,Co,Khong,Khong,Khong
2,0.79,0.59,22,0.59,0.61,20,0.69,0.64,Kinh,Nam,Bac,Chua,20.25,9.75,7.5,0,3,49.25,1994,2012,2012,Co,Khong,Co,Co,Co,Co,Khong
3,0.61,0.74,22,0.74,0.74,18,0.67,0.71,Kinh,Nu,Trung,Chua,20.25,7,8.5,0,4.75,50,1994,2012,2012,Co,Co,Co,Khong,Co,Co,Khong
2,0.72,0.71,22,0.71,0.69,14,0.59,0.66,Kinh,Nu,Trung,Chua,20.25,6,7.5,0,6.75,45.25,1992,2010,2012,Khong,Khong,Co,Khong,Co,Co,Khong
3,0.8,0.53,22,0.53,0.51,17,0.62,0.57,Kinh,Nam,Nam,Chua,20.75,6.5,6.5,7.75,0,50.25,1994,2012,2012,Khong,Khong,Co,Khong,Co,Co,Khong
5,0.78,0.51,22,0.51,0.52,17,0.63,0.56,Kinh,Nam,Trung,Chua,24.5,8.75,6.5,9.25,0,57.25,1993,2011,2012,Co,Khong,Co,Khong,Co,Co,Khong
3,0.52,0.68,22,0.68,0.61,18,0.61,0.65,Kinh,Nu,Nam,Chua,20.25,8.75,6.75,0,4.75,49.5,1994,2012,2012,Co,Khong,Co,Khong,Co,Co,Khong
4,0.53,0.76,22,0.76,0.75,22,0.63,0.7,Kinh,Nam,Bac,Chua,25.5,9,7,9.5,0,42,1994,2012,2012,Khong,Co,Co,Khong,Co,Co,Khong
5,0.56,0.79,22,0.79,0.67,18,0.52,0.67,Kinh,Nam,Nam,Chua,20.25,6.75,7.5,0,6,59.5,1991,2010,2012,Khong,Khong,Co,Co,Co,Co,Khong
3,0.58,0.58,22,0.58,0.63,22,0.65,0.62,Kinh,Nam,Bac,Chua,20.25,7.75,7.25,0,5.25,42.75,1994,2012,2012,Co,Khong,Co,Co,Co,Co,Khong
5,0.58,0.56,22,0.56,0.63,22,0.69,0.63,Kinh,Nam,Trung,Chua,20.25,6,7.75,0,6.5,40,1994,2012,2012,Khong,Khong,Co,Co,Co,Co,Khong
5,0.54,0.57,22,0.57,0.63,16,0.69,0.62,Kinh,Nu,Bac,Chua,20.25,6,7.5,0,6.75,44.25,1993,2011,2012,Co,Khong,Co,Khong,Co,Co,Khong
2,0.74,0.75,22,0.75,0.63,17,0.73,0.74,Kinh,Nu,Bac,Chua,23.5,6,7.5,10,0,47.75,1994,2012,2012,Co,Co,Co,Khong,Co,Co,Khong
4,0.74,0.8,22,0.8,0.74,17,0.78,0.79,Kinh,Nam,Bac,Chua,25.25,7.75,8.5,9,0,52.75,1994,2012,2012,Co,Co,Co,Khong,Co,Co,Khong
5,0.67,0.69,22,0.69,0.62,15,0.56,0.64,Kinh,Nam,Bac,Chua,22.5,8,8.5,6,0,52.5,1994,2012,2012,Co,Khong,Co,Co,Co,Co,Khong
3,0.75,0.71,22,0.71,0.77,14,0.74,0.72,Kinh,Nu,Bac,Chua,24.5,9.75,6.25,8.5,0,54.25,1993,2011,2012,Co,Khong,Co,Khong,Co,Co,Khong
3,0.67,0.63,22,0.63,0.52,20,0.72,0.67,Kinh,Nu,Trung,Chua,25.5,7,9.25,9.25,0,48.5,1994,2012,2012,Co,Co,Co,Co,Co,Co,Khong
5,0.74,0.52,22,0.52,0.5,18,0.63,0.57,Kinh,Nam,Nam,Chua,20.25,8.75,8,0,3.5,48.25,1994,2012,2012,Co,Co,Co,Khong,Co,Co,Khong
5,0.66,0.65,22,0.65,0.76,17,0.76,0.7,Kinh,Nam,Bac,Chua,23.75,9,6.75,8,0,56.25,1993,2011,2012,Khong,Co,Co,Khong,Co,Co,Khong
2,0.68,0.75,22,0.75,0.66,14,0.59,0.69,Kinh,Nam,Nam,Chua,20.25,9,7.75,0,3.5,52.25,1993,2011,2012,Khong,Co,Co,Khong,Co,Co,Khong
6,0.79,0.72,22,0.72,0.71,19,0.59,0.66,Kinh,Nam,Trung,Chua,20.25,5.25,6.25,8.75,0,57.5,1992,2010,2012,Khong,Khong,Co,Co,Co,Co,Khong
4,0.73,0.71,22,0.71,0.63,15,0.54,0.64,Kinh,Nam,Trung,Chua,23.75,9.25,6.75,7.75,0,60,1994,2012,2012,Khong,Co,Co,Co,Co,Co,Khong
3,0.54,0.6,22,0.6,0.52,20,0.55,0.58,Kinh,Nu,Bac,Chua,27.75,9,9.25,9.5,0,54.75,1990,2010,2012,Khong,Khong,Co,Co,Co,Co,Khong
1,0.69,0.54,22,0.54,0.55,20,0.76,0.64,Kinh,Nam,Bac,Chua,20.25,6.25,10,0,4,51.75,1994,2012,2012,Khong,Khong,Co,Co,Co,Co,Khong
2,0.59,0.69,22,0.69,0.75,17,0.54,0.62,Kinh,Nam,Nam,Chua,21.5,5.75,7,8.75,0,56,1992,2010,2012,Co,Khong,Co,Co,Co,Co,Khong
5,0.5,0.7,22,0.7,0.56,14,0.61,0.67,Kinh,Nam,Bac,Chua,20.25,6,8.5,5.75,0,45.75,1992,2010,2012,Khong,Khong,Co,Co,Co,Co,Khong
6,0.52,0.76,22,0.76,0.55,19,0.64,0.7,Kinh,Nam,Nam,Chua,20.25,7.5,7.75,0,5,50.5,1994,2012,2012,Khong,Khong,Co,Co,Co,Co,Khong
6,0.64,0.69,22,0.69,0.78,15,0.63,0.67,Kinh,Nam,Trung,Chua,20.25,6,7.25,0,7,57,1993,2012,2012,Co,Khong,Co,Khong,Co,Co,Khong
1,0.63,0.77,22,0.77,0.66,17,0.71,0.74,Khac,Nu,Bac,Chua,23.25,6.75,10,6.5,0,56.5,1994,2012,2012,Khong,Co,Co,Co,Co,Co,Khong
3,0.76,0.65,22,0.65,0.55,17,0.68,0.66,Kinh,Nam,Trung,Chua,25,9.75,7.75,7.5,0,47.25,1993,2012,2012,Co,Khong,Co,Khong,Co,Co,Khong
3,0.79,0.75,22,0.75,0.72,19,0.72,0.74,Kinh,Nam,Trung,Chua,20.25,8.75,8.5,0,3,45,1993,2011,2012,Khong,Khong,Co,Co,Co,Co,Khong
2,0.58,0.73,22,0.73,0.6,22,0.72,0.73,Kinh,Nam,Trung,Chua,20.25,9.5,7.25,0,3.5,49.5,1994,2012,2012,Khong,Co,Co,Khong,Co,Co,Khong
1,0.62,0.62,22,0.62,0.73,14,0.7,0.65,Kinh,Nam,Bac,Chua,25.25,8,7.75,9.5,0,54.25,1994,2012,2012,Khong,Co,Co,Co,Co,Co,Khong
1,0.65,0.7,22,0.7,0.54,17,0.79,0.74,Kinh,Nam,Bac,Chua,20.25,6.5,7.75,0,6,50.5,1992,2010,2012,Khong,Khong,Co,Khong,Co,Co,Khong
6,0.77,0.79,22,0.79,0.78,17,0.58,0.7,Kinh,Nam,Bac,Chua,20.25,8.25,5.75,6.25,0,46,1994,2012,2012,Khong,Khong,Co,Co,Co,Co,Khong
4,0.67,0.54,22,0.54,0.53,15,0.67,0.59,Kinh,Nam,Bac,Chua,20.25,7,6.25,0,7,41.25,1994,2012,2012,Khong,Khong,Co,Co,Co,Co,Khong
5,0.73,0.67,22,0.67,0.55,20,0.61,0.64,Kinh,Nam,Trung,Chua,20.25,6.25,7,0,7,45.25,1994,2012,2012,Khong,Khong,Co,Co,Co,Co,Khong
3,0.6,0.63,22,0.63,0.7,16,0.67,0.65,Kinh,Nam,Bac,Chua,20.25,9.5,7.75,0,3,59.5,1994,2012,2012,Co,Khong,Co,Co,Co,Co,Khong
3,0.72,0.74,22,0.74,0.71,21,0.75,0.74,Kinh,Nam,Bac,Chua,20.25,8.75,5,0,6.5,41,1994,2012,2012,Co,Khong,Co,Co,Co,Co,Khong
2,0.61,0.6,22,0.6,0.66,21,0.61,0.6,Kinh,Nu,Nam,Chua,22.5,9.25,5.5,7.75,0,56.5,1992,2012,2012,Co,Khong,Co,Khong,Co,Co,Khong
5,0.8,0.77,22,0.77,0.53,20,0.55,0.67,Kinh,Nam,Trung,Chua,21.25,6.75,8.75,5.75,0,56.75,1994,2012,2012,Co,Co,Co,Khong,Co,Co,Khong
1,0.55,0.63,22,0.63,0.74,16,0.51,0.58,Kinh,Nam,Trung,Chua,22.5,7.5,7.25,7.75,0,41.75,1993,2012,2012,Khong,Co,Co,Co,Co,Co,Khong
4,0.61,0.64,22,0.64,0.78,17,0.58,0.61,Kinh,Nam,Trung,Chua,20.25,9.5,5.5,0,5.25,53.75,1992,2012,2012,Khong,Khong,Co,Khong,Co,Co,Khong
6,0.74,0.53,22,0.53,0.64,15,0.66,0.58,Kinh,Nam,Nam,Chua,20.25,5,7,8.25,0,55,1994,2012,2012,Co,Co,Co,Co,Co,Co,Khong
2,0.73,0.66,22,0.66,0.56,21,0.59,0.63,Kinh,Nam,Nam,Chua,21.75,6.75,6.5,8.5,0,53.25,1994,2012,2012,Khong,Co,Co,Co,Co,Co,Khong
6,0.67,0.63,22,0.63,0.62,16,0.51,0.58,Kinh,Nam,Trung,Chua,20.25,7.75,8.75,0,3.75,43,1994,2012,2012,Co,Co,Co,Co,Co,Co,Khong
2,0.71,0.63,22,0.63,0.6,19,0.65,0.64,Kinh,Nam,Trung,Chua,20.25,8.5,6.5,0,5.25,51.75,1994,2012,2012,Co,Co,Co,Khong,Co,Co,Khong
5,0.62,0.8,22,0.8,0.57,20,0.73,0.77,Khac,Nam,Trung,Chua,20.25,5.75,5.75,0,8.75,55,1994,2012,2012,Co,Khong,Co,Co,Co,Co,Khong
6,0.57,0.71,22,0.71,0.62,14,0.54,0.64,Khac,Nam,Nam,Chua,23.5,7.5,8.5,7.5,0,50.75,1994,2012,2012,Co,Khong,Co,Khong,Co,Co,Khong
6,0.58,0.51,22,0.51,0.72,14,0.51,0.51,Khac,Nu,Nam,Chua,20.25,8.25,9.25,0,2.75,49,1994,2012,2012,Co,Co,Co,Khong,Co,Co,Khong
4,0.52,0.57,22,0.57,0.75,20,0.5,0.54,Khac,Nam,Nam,Chua,20.25,9.75,7.5,0,3,57.5,1991,2011,2012,Co,Khong,Co,Co,Co,Co,Khong
5,0.75,0.55,22,0.55,0.59,15,0.6,0.57,Kinh,Nam,Nam,Chua,20.25,7.5,6.25,0,6.5,47,1994,2012,2012,Khong,Khong,Co,Co,Co,Co,Khong
4,0.62,0.72,22,0.72,0.62,14,0.68,0.7,Kinh,Nam,Trung,Chua,20.25,7,6,7.25,0,58.75,1994,2012,2012,Khong,Khong,Co,Khong,Co,Co,Khong
4,0.56,0.71,22,0.71,0.71,15,0.54,0.64,Kinh,Nam,Trung,Chua,20.25,8.5,8.5,0,3.25,44.5,1994,2012,2012,Khong,Co,Co,Khong,Co,Co,Khong
6,0.5,0.51,22,0.51,0.69,18,0.61,0.56,Kinh,Nu,Trung,Chua,21,5.5,8.5,7,0,47,1994,2012,2012,Khong,Khong,Co,Co,Co,Co,Khong
5,0.76,0.74,22,0.74,0.71,22,0.53,0.64,Khac,Nam,Nam,Chua,20.25,5,5.5,9.75,0,53.25,1994,2012,2012,Khong,Khong,Co,Co,Co,Co,Khong
2,0.5,0.74,22,0.74,0.54,20,0.6,0.67,Kinh,Nam,Nam,Chua,25.25,9.5,9.25,6.5,0,55.5,1994,2012,2012,Co,Khong,Co,Co,Co,Co,Khong
1,0.51,0.79,22,0.79,0.74,22,0.58,0.69,Khac,Nu,Bac,Chua,24.75,6,9,9.75,0,43.75,1994,2012,2012,Co,Co,Co,Khong,Co,Co,Khong
1,0.68,0.78,22,0.78,0.69,19,0.75,0.77,Kinh,Nam,Trung,Chua,20.25,9.5,9.75,0,1,52.5,1994,2012,2012,Khong,Co,Co,Khong,Co,Co,Khong
1,0.73,0.51,22,0.51,0.68,21,0.76,0.63,Kinh,Nam,Trung,Chua,21.75,5.5,7.75,8.5,0,40.25,1992,2012,2012,Khong,Co,Co,Co,Co,Co,Khong
6,0.78,0.58,22,0.58,0.66,21,0.67,0.62,Kinh,Nam,Trung,Chua,20.75,6.5,6.25,8,0,48.5,1994,2012,2012,Co,Khong,Co,Co,Co,Co,Khong
4,0.58,0.6,22,0.6,0.5,14,0.67,0.63,Kinh,Nam,Nam,Chua,26,7.75,8.5,9.75,0,53.5,1994,2012,2012,Co,Co,Co,Khong,Co,Co,Khong
5,0.72,0.72,22,0.72,0.71,15,0.68,0.7,Kinh,Nam,Trung,Chua,22.5,9,5,8.5,0,44.25,1993,2011,2012,Khong,Khong,Co,Co,Co,Co,Khong
2,0.51,0.73,22,0.73,0.54,14,0.72,0.73,Kinh,Nam,Nam,Chua,21.25,8.25,6.75,6.25,0,58,1994,2012,2012,Khong,Co,Co,Khong,Co,Co,Khong
5,0.6,0.51,22,0.51,0.69,20,0.61,0.56,Khac,Nam,Nam,Chua,25.75,9.5,6.5,9.75,0,54.75,1994,2012,2012,Co,Khong,Co,Khong,Co,Co,Khong
4,0.64,0.73,22,0.73,0.79,19,0.63,0.68,Khac,Nu,Bac,Chua,20.25,8.75,6,0,5.5,50,1992,2010,2012,Khong,Khong,Co,Khong,Co,Co,Khong
2,0.54,0.79,22,0.79,0.62,14,0.69,0.75,Kinh,Nam,Trung,Chua,20.25,8.5,6,0,5.75,40.75,1994,2012,2012,Co,Khong,Co,Khong,Co,Co,Khong
2,0.73,0.72,22,0.72,0.79,16,0.55,0.65,Kinh,Nam,Bac,Chua,20.25,7.25,7.25,0,5.75,58.5,1994,2012,2012,Khong,Khong,Co,Co,Co,Co,Khong
4,0.73,0.59,22,0.59,0.64,21,0.71,0.65,Kinh,Nam,Bac,Chua,20.25,9,7.5,0,3.75,47,1994,2012,2012,Co,Co,Co,Khong,Co,Co,Khong
3,0.61,0.7,22,0.7,0.58,14,0.74,0.72,Kinh,Nam,Trung,Chua,20.25,6,8,0,6.25,58.5,1993,2012,2012,Co,Khong,Co,Co,Co,Co,Khong
